guid	text_clean	tag	img_path	img_exists	img_ok
2731		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2731.jpg	True	True
1735		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1735.jpg	True	True
4232		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4232.jpg	True	True
4574		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4574.jpg	True	True
2601		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2601.jpg	True	True
3880		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3880.jpg	True	True
1298		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1298.jpg	True	True
1072		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1072.jpg	True	True
3196		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3196.jpg	True	True
4810		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4810.jpg	True	True
973		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\973.jpg	True	True
4158		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4158.jpg	True	True
4593		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4593.jpg	True	True
15		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\15.jpg	True	True
4696		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4696.jpg	True	True
4505		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4505.jpg	True	True
722		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\722.jpg	True	True
3045		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3045.jpg	True	True
4882		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4882.jpg	True	True
4609		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4609.jpg	True	True
4487		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4487.jpg	True	True
1259		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1259.jpg	True	True
3611		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3611.jpg	True	True
4145		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4145.jpg	True	True
102		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\102.jpg	True	True
4645		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4645.jpg	True	True
175		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\175.jpg	True	True
816		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\816.jpg	True	True
3477		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3477.jpg	True	True
521		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\521.jpg	True	True
2935		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2935.jpg	True	True
1586		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1586.jpg	True	True
4837		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4837.jpg	True	True
3466		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3466.jpg	True	True
1883		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1883.jpg	True	True
4767		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4767.jpg	True	True
1422		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1422.jpg	True	True
4178		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4178.jpg	True	True
5096		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5096.jpg	True	True
2524		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2524.jpg	True	True
1557		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1557.jpg	True	True
4083		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4083.jpg	True	True
3538		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3538.jpg	True	True
3949		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3949.jpg	True	True
2073		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2073.jpg	True	True
555		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\555.jpg	True	True
1075		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1075.jpg	True	True
4840		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4840.jpg	True	True
2903		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2903.jpg	True	True
1998		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1998.jpg	True	True
1527		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1527.jpg	True	True
1965		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1965.jpg	True	True
4648		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4648.jpg	True	True
1989		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1989.jpg	True	True
4421		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4421.jpg	True	True
3323		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3323.jpg	True	True
1930		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1930.jpg	True	True
478		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\478.jpg	True	True
546		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\546.jpg	True	True
193		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\193.jpg	True	True
578		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\578.jpg	True	True
4154		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4154.jpg	True	True
4982		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4982.jpg	True	True
2460		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2460.jpg	True	True
2010		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2010.jpg	True	True
2897		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2897.jpg	True	True
2144		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2144.jpg	True	True
257		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\257.jpg	True	True
4475		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4475.jpg	True	True
1812		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1812.jpg	True	True
584		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\584.jpg	True	True
4468		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4468.jpg	True	True
2131		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2131.jpg	True	True
4764		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4764.jpg	True	True
4317		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4317.jpg	True	True
4133		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4133.jpg	True	True
2643		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2643.jpg	True	True
550		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\550.jpg	True	True
1443		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1443.jpg	True	True
3115		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3115.jpg	True	True
4521		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4521.jpg	True	True
2954		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2954.jpg	True	True
199		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\199.jpg	True	True
1089		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1089.jpg	True	True
3406		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3406.jpg	True	True
842		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\842.jpg	True	True
4759		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4759.jpg	True	True
232		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\232.jpg	True	True
4144		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4144.jpg	True	True
1837		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1837.jpg	True	True
1134		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1134.jpg	True	True
1951		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1951.jpg	True	True
2530		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2530.jpg	True	True
3382		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3382.jpg	True	True
1909		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1909.jpg	True	True
3009		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3009.jpg	True	True
4661		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4661.jpg	True	True
1614		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1614.jpg	True	True
4114		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4114.jpg	True	True
3781		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3781.jpg	True	True
265		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\265.jpg	True	True
1033		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1033.jpg	True	True
4515		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4515.jpg	True	True
4856		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4856.jpg	True	True
1413		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1413.jpg	True	True
4756		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4756.jpg	True	True
3652		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3652.jpg	True	True
4126		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4126.jpg	True	True
1622		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1622.jpg	True	True
560		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\560.jpg	True	True
6		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\6.jpg	True	True
2770		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2770.jpg	True	True
1		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1.jpg	True	True
3079		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3079.jpg	True	True
1945		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1945.jpg	True	True
4251		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4251.jpg	True	True
1613		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1613.jpg	True	True
1856		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1856.jpg	True	True
4504		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4504.jpg	True	True
85		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\85.jpg	True	True
3618		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3618.jpg	True	True
2816		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2816.jpg	True	True
2798		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2798.jpg	True	True
1076		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1076.jpg	True	True
1723		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1723.jpg	True	True
4106		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4106.jpg	True	True
2028		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2028.jpg	True	True
2147		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2147.jpg	True	True
3026		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3026.jpg	True	True
1445		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1445.jpg	True	True
1523		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1523.jpg	True	True
4646		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4646.jpg	True	True
4896		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4896.jpg	True	True
2804		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2804.jpg	True	True
2125		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2125.jpg	True	True
3444		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3444.jpg	True	True
208		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\208.jpg	True	True
994		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\994.jpg	True	True
33		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\33.jpg	True	True
1666		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1666.jpg	True	True
4817		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4817.jpg	True	True
3304		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3304.jpg	True	True
4628		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4628.jpg	True	True
4564		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4564.jpg	True	True
1764		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1764.jpg	True	True
2012		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2012.jpg	True	True
2435		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2435.jpg	True	True
4615		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4615.jpg	True	True
5090		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5090.jpg	True	True
5032		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5032.jpg	True	True
1376		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1376.jpg	True	True
899		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\899.jpg	True	True
896		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\896.jpg	True	True
3905		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3905.jpg	True	True
1681		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1681.jpg	True	True
5114		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5114.jpg	True	True
1652		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1652.jpg	True	True
1779		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1779.jpg	True	True
3863		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3863.jpg	True	True
